,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
298,ORDJ05335,2018-06-12,13:24:30,Lunch,TP,"[('Burger', 10), ('Chicken', 2), ('Steak', 10)]",824.0,-37.79951679999999,144.9823491,0,10.613,13.737396900000002
299,ORDJ04454,2018-06-05,13:04:13,Lunch,TP,"[('Burger', 7), ('Salad', 9), ('Chicken', 9), ('Fries', 9), ('Steak', 4)]",947.8,-37.803919,145.00346389999999,0,11.876,14.300163099999999
300,ORDJ06321,2018-06-19,13:34:38,Lunch,TP,"[('Burger', 4), ('Fries', 2), ('Chicken', 10), ('Salad', 4), ('Steak', 4)]",716.8,-37.7998828,144.92727050000002,0,11.699000000000002,14.389703299999999
301,ORDC05870,2018-04-17,11:22:49,Breakfast,NS,"[('Eggs', 4), ('Pancake', 2), ('Cereal', 10), ('Coffee', 5)]",384.0,-37.801902899999995,144.98689030000003,0,7.683,12.9583755
302,ORDZ04552,2018-04-08,11:12:40,Breakfast,NS,"[('Eggs', 9), ('Pancake', 2), ('Coffee', 8), ('Cereal', 8)]",474.5,-37.799429700000005,144.9508937,0,8.008,15.074322400000002
303,ORDC05530,2018-03-20,10:32:06,Breakfast,NS,"[('Cereal', 9), ('Eggs', 2), ('Pancake', 2), ('Coffee', 10)]",356.5,-37.8095602,144.95748759999998,0,7.941,12.7379774
304,ORDI10266,2018-03-19,10:32:06,Breakfast,NS,"[('Eggs', 1), ('Cereal', 9)]",211.0,-37.815176,144.95237680000002,0,8.762,13.7377872
305,ORDC04470,2018-05-21,12:33:48,Lunch,NS,"[('Salad', 6), ('Fries', 9), ('Burger', 8), ('Chicken', 1)]",491.2,-37.8058148,144.95817649999998,0,7.767,13.3455266
306,ORDK04709,2018-06-26,13:44:47,Lunch,BK,"[('Chicken', 4), ('Steak', 5), ('Fries', 5)]",413.0,-37.8245718,144.984638,0,6.837000000000001,12.6241388
307,ORDK01365,2018-11-04,18:08:27,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 6), ('Salmon', 5)]",793.0,-37.8193221,144.981828,0,6.577999999999999,15.518055100000002
308,ORDK10607,2018-11-12,18:28:43,Dinner,BK,"[('Shrimp', 5), ('Pasta', 1), ('Fish&Chips', 1)]",332.5,-37.8151942,144.9397467,0,9.783999999999999,16.586837099999997
309,ORDY01374,2018-07-11,14:15:12,Lunch,TP,"[('Burger', 3), ('Salad', 8), ('Steak', 9), ('Chicken', 6), ('Fries', 9)]",935.6,-37.817826000000004,144.99232769999998,0,9.899,13.3080272
310,ORDZ03537,2018-11-12,18:28:43,Dinner,NS,"[('Pasta', 8), ('Shrimp', 6)]",544.0,-37.81620170000001,144.95857,0,8.58,14.4634003
311,ORDA06286,2018-06-13,13:24:30,Lunch,BK,"[('Burger', 2), ('Salad', 3)]",113.6,-37.805075099999996,144.97159440000001,0,7.011,12.7032802
312,ORDX05502,2018-03-01,09:51:32,Breakfast,BK,"[('Cereal', 2), ('Eggs', 10)]",262.0,-37.8232412,144.93788759999998,0,10.360999999999999,15.4093855
313,ORDC09908,2018-11-24,18:49:00,Dinner,NS,"[('Salmon', 1), ('Shrimp', 6), ('Fish&Chips', 1)]",400.0,-37.8100359,144.95157930000002,0,8.548,16.868714699999998
314,ORDX01249,2018-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 10), ('Shrimp', 1), ('Pasta', 6)]",839.0,-37.825692,144.99793799999998,0,5.695,14.5402727
315,ORDZ09828,2018-09-23,16:47:19,Dinner,NS,"[('Shrimp', 8), ('Salmon', 1), ('Fish&Chips', 10), ('Pasta', 2)]",878.0,-37.7991009,144.95392980000003,0,7.63,15.5358975
316,ORDY05710,2018-08-18,15:36:20,Lunch,TP,"[('Burger', 6), ('Steak', 2), ('Salad', 10)]",448.0,-37.812392200000005,144.9698729,0,8.579,13.206644
317,ORDA06553,2018-08-03,15:05:54,Lunch,BK,"[('Fries', 5), ('Salad', 5), ('Chicken', 5), ('Steak', 4)]",486.0,-37.8144562,144.9880736,0,5.56,10.886355300000002
318,ORDZ05655,2018-01-04,08:00:00,Breakfast,NS,"[('Cereal', 6), ('Eggs', 6), ('Coffee', 1), ('Pancake', 9)]",483.75,-37.8118411,144.9389553,1,9.805,7.097717200000001
319,ORDB09572,2018-02-14,09:21:07,Breakfast,TP,"[('Pancake', 8), ('Eggs', 10)]",414.0,-37.823342100000005,144.97049109999998,0,8.014,11.1266311
320,ORDI06458,2018-04-03,11:02:32,Breakfast,NS,"[('Cereal', 6), ('Pancake', 10)]",368.5,-37.8116972,144.9835727,0,8.238,13.0871431
322,ORDC01611,2018-07-06,14:05:04,Lunch,NS,"[('Salad', 6), ('Fries', 7), ('Steak', 10), ('Chicken', 2)]",701.2,-37.8205164,144.9942283,0,9.809,15.410843700000001
323,ORDX04637,2018-01-08,08:10:08,Breakfast,BK,"[('Pancake', 6), ('Cereal', 3)]",208.5,-37.8165761,144.98014730000003,1,6.519,5.7461839999999995
325,ORDC10124,2018-08-27,15:56:37,Lunch,NS,"[('Salad', 4), ('Chicken', 1)]",100.8,-37.8144084,144.9715494,0,7.705,13.409035699999999
326,ORDC03869,2018-07-26,14:45:38,Lunch,NS,"[('Fries', 5), ('Salad', 4), ('Burger', 2)]",190.8,-37.803807,144.9604538,0,7.303999999999999,12.770962599999999
328,ORDA07548,2018-04-16,11:22:49,Breakfast,BK,"[('Pancake', 2), ('Eggs', 5)]",158.5,-37.8099718,144.9705825,0,6.882000000000001,11.960245800000001
329,ORDI05672,2018-06-06,13:04:13,Lunch,NS,"[('Fries', 8), ('Chicken', 2), ('Salad', 1)]",177.2,-37.799827799999996,144.9899197,0,8.068,14.420128699999998
330,ORDZ02497,2018-02-04,09:00:50,Breakfast,NS,"[('Coffee', 9), ('Eggs', 7), ('Cereal', 4)]",305.5,-37.8246072,144.9887165,0,9.638,16.4647574
331,ORDK04492,2018-06-01,12:54:05,Lunch,BK,"[('Burger', 9), ('Chicken', 8), ('Fries', 5), ('Salad', 3)]",646.6,-37.799795399999994,144.96369219999997,0,8.088,14.551253299999999
332,ORDB06509,2018-08-09,15:16:03,Lunch,TP,"[('Burger', 8), ('Chicken', 2), ('Steak', 7), ('Fries', 10)]",747.0,-37.80792,144.97319,0,9.259,12.599264999999999
333,ORDI10983,2018-07-27,14:45:38,Lunch,NS,"[('Salad', 3), ('Fries', 10), ('Steak', 9), ('Burger', 6)]",762.6,-37.801237,144.96318259999998,0,6.978,12.3700948
334,ORDZ09072,2018-10-08,17:17:44,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 8)]",255.0,-37.8183397,144.96058119999998,0,8.767000000000001,15.245367000000002
335,ORDI08819,2018-12-07,19:19:26,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 7), ('Shrimp', 8)]",732.0,-37.8256364,144.94821059999998,0,10.236,16.0737044
336,ORDA07888,2018-08-01,14:55:46,Lunch,BK,"[('Chicken', 6), ('Fries', 5), ('Burger', 6), ('Steak', 4)]",618.0,-37.7997388,144.9611291,0,8.28,14.2875896
337,ORDZ01467,2018-07-07,14:15:12,Lunch,NS,"[('Salad', 7), ('Steak', 3), ('Burger', 3), ('Chicken', 7), ('Fries', 8)]",668.4,-37.808335799999995,145.0117785,0,10.353,17.5154068
339,ORDY11028,2018-03-10,10:11:49,Breakfast,TP,"[('Coffee', 6), ('Pancake', 10), ('Eggs', 2), ('Cereal', 2)]",373.5,-37.8230592,144.97641409999997,0,8.104,12.3917713
340,ORDZ03623,2018-06-05,13:04:13,Lunch,NS,"[('Chicken', 9), ('Fries', 5), ('Steak', 2)]",438.0,-37.8050596,144.94934750000002,0,8.475,14.229399800000001
341,ORDJ08716,2018-12-04,19:09:17,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 10), ('Salmon', 2)]",652.0,-37.81071420000001,145.01545969999998,0,12.817,16.9253883
342,ORDB06729,2018-06-16,13:24:30,Lunch,TP,"[('Burger', 7), ('Salad', 9), ('Steak', 5), ('Chicken', 10), ('Fries', 6)]",988.8,-37.805192,144.9494696,0,9.712,14.938738500000001
343,ORDC10361,2018-04-21,11:32:57,Breakfast,NS,"[('Coffee', 3), ('Eggs', 6), ('Cereal', 3)]",217.5,-37.8188927,144.9530801,0,9.256,15.9359704
344,ORDC09013,2018-05-18,12:33:48,Lunch,NS,"[('Chicken', 4), ('Burger', 4)]",252.0,-37.801439,144.9568875,0,7.473,13.540934400000001
345,ORDY07211,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 3), ('Shrimp', 4)]",421.5,-37.8139635,145.0078447,0,11.744000000000002,15.329846799999999
346,ORDZ09576,2018-07-26,14:45:38,Lunch,NS,"[('Chicken', 7), ('Steak', 10), ('Fries', 9)]",782.0,-37.8030057,144.93571369999998,0,10.357000000000001,16.016524
347,ORDI03643,2018-07-09,14:15:12,Lunch,NS,"[('Salad', 8), ('Steak', 7), ('Chicken', 10), ('Burger', 6)]",958.6,-37.822033000000005,144.968563,0,8.849,14.746642999999999
348,ORDZ00448,2018-10-07,17:17:44,Dinner,NS,"[('Shrimp', 5), ('Pasta', 3), ('Salmon', 3), ('Fish&Chips', 3)]",580.5,-37.822584,144.9610415,0,9.21,17.475798899999997
349,ORDJ09792,2018-03-05,10:01:41,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2), ('Eggs', 5), ('Pancake', 4)]",264.0,-37.8210294,145.00084760000001,0,10.668,12.7059838
350,ORDZ06713,2018-11-05,18:08:27,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 1), ('Salmon', 1)]",270.0,-37.8152578,144.9634694,0,8.169,13.930601000000001
351,ORDZ06375,2018-08-03,15:05:54,Lunch,NS,"[('Chicken', 2), ('Steak', 10), ('Burger', 6), ('Fries', 8)]",796.0,-37.8144562,144.9880736,0,8.875,13.783985000000001
352,ORDB00841,2018-05-22,12:33:48,Lunch,TP,"[('Salad', 2), ('Chicken', 9), ('Steak', 2), ('Fries', 3)]",448.4,-37.79997589999999,145.00857340000002,0,12.835999999999999,15.5697063
353,ORDJ06925,2018-07-14,14:25:21,Lunch,TP,"[('Salad', 4), ('Fries', 5), ('Steak', 5)]",353.8,-37.8188968,145.0017678,0,10.748,15.5426405
354,ORDX07873,2018-01-10,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Cereal', 9), ('Pancake', 10), ('Coffee', 10)]",572.5,-37.814494700000004,144.954754,1,8.381,6.500575700000001
355,ORDA07730,2018-05-08,12:13:31,Lunch,BK,"[('Chicken', 2), ('Steak', 7), ('Burger', 8), ('Fries', 7)]",711.0,-37.8042104,144.9717005,0,7.066,13.1320785
356,ORDA01953,2018-04-28,11:53:14,Breakfast,BK,"[('Cereal', 7), ('Pancake', 5), ('Eggs', 9)]",466.25,-37.8230196,144.9686669,0,8.065,15.525006699999999
357,ORDX02133,2018-09-25,16:47:19,Dinner,BK,"[('Shrimp', 1), ('Pasta', 4), ('Fish&Chips', 4)]",304.0,-37.8034065,144.9665448,0,7.466,14.547046900000002
358,ORDX06569,2018-08-13,15:26:11,Lunch,BK,"[('Salad', 6), ('Chicken', 6), ('Burger', 7)]",512.2,-37.7997729,144.96362340000002,0,8.111,13.720990599999999
359,ORDZ10932,2018-04-18,11:32:57,Breakfast,NS,"[('Cereal', 10), ('Pancake', 6), ('Eggs', 10), ('Coffee', 10)]",650.5,-37.815253000000006,144.97480090000002,0,7.893,13.054441
360,ORDZ07398,2018-05-05,12:03:22,Lunch,NS,"[('Salad', 6), ('Steak', 4), ('Chicken', 6), ('Fries', 10)]",595.2,-37.8196857,144.99443019999998,0,9.821,16.771949199999998
361,ORDZ04010,2018-05-02,11:53:14,Breakfast,NS,"[('Coffee', 7), ('Cereal', 5), ('Pancake', 3)]",230.25,-37.80854779999999,144.9533085,0,8.406,13.598848199999999
362,ORDJ07984,2018-07-15,14:25:21,Lunch,TP,"[('Steak', 6), ('Burger', 8)]",518.0,-37.8021603,144.9666228,0,9.62,14.673005900000001
363,ORDC03243,2018-11-29,18:59:09,Dinner,NS,"[('Shrimp', 10), ('Pasta', 2), ('Fish&Chips', 1)]",630.0,-37.8127226,145.014345,0,10.790999999999999,16.595723800000002
364,ORDZ01917,2018-05-03,12:03:22,Lunch,NS,"[('Salad', 10), ('Fries', 4), ('Steak', 7)]",535.0,-37.80113789999999,144.9886054,0,7.9079999999999995,13.4207481
365,ORDY01308,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 1)]",243.5,-37.81521370000001,144.9664904,0,7.996,13.968354500000002
366,ORDK00460,2018-10-15,17:27:53,Dinner,BK,"[('Salmon', 9), ('Pasta', 8), ('Shrimp', 2)]",697.0,-37.8129849,144.9918837,0,5.14,12.049515699999999
367,ORDY01212,2018-02-10,09:21:07,Breakfast,TP,"[('Cereal', 6), ('Pancake', 5), ('Eggs', 9)]",445.25,-37.807756899999994,144.96595469999997,0,8.998,12.8133625
368,ORDB02397,2018-03-13,10:21:58,Breakfast,TP,"[('Cereal', 6), ('Pancake', 6)]",271.5,-37.8181237,144.9877227,0,9.507,12.7457368
369,ORDX02793,2018-08-02,15:05:54,Lunch,BK,"[('Chicken', 10), ('Burger', 2), ('Steak', 4), ('Fries', 1), ('Salad', 9)]",728.8,-37.799704600000005,144.9550666,0,8.507,14.503170800000001
370,ORDB10288,2018-09-01,16:06:45,Dinner,TP,"[('Shrimp', 7), ('Salmon', 1), ('Pasta', 2), ('Fish&Chips', 1)]",509.0,-37.8155523,144.9581987,0,8.191,13.9914168
371,ORDI08729,2018-09-24,16:47:19,Dinner,NS,"[('Pasta', 9), ('Shrimp', 7), ('Salmon', 6)]",871.5,-37.816705299999995,144.98819550000002,0,9.047,14.995856400000001
373,ORDB07891,2018-10-11,17:17:44,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 7), ('Salmon', 5), ('Pasta', 4)]",798.0,-37.812123799999995,144.9534288,0,8.96,12.9990448
374,ORDC07194,2018-12-14,19:29:34,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 10), ('Shrimp', 7), ('Pasta', 2)]",913.0,-37.816982700000004,144.9317622,0,9.432,15.389962200000001
375,ORDY00250,2018-11-10,18:18:35,Dinner,TP,"[('Pasta', 8), ('Fish&Chips', 2)]",290.0,-37.7966811,144.95116480000002,0,10.312000000000001,15.655312300000002
376,ORDB08762,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 1), ('Shrimp', 7)]",419.0,-37.8149659,144.964456,0,7.9510000000000005,12.4110323
377,ORDA10795,2018-12-30,20:00:00,Dinner,BK,"[('Shrimp', 6), ('Salmon', 9), ('Pasta', 6), ('Fish&Chips', 3)]",963.0,-37.820485299999994,144.9496384,0,9.124,18.6446504
378,ORDX09516,2018-02-02,09:00:50,Breakfast,BK,"[('Coffee', 6), ('Eggs', 10)]",265.0,-37.7986482,144.9271207,0,11.071,16.4352752
379,ORDA08210,2018-08-20,15:36:20,Lunch,BK,"[('Salad', 4), ('Fries', 9)]",176.8,-37.803874799999996,144.9544324,0,8.309,15.068374300000002
380,ORDA04346,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 3), ('Salmon', 6), ('Pasta', 8), ('Fish&Chips', 6)]",838.0,-37.8244539,144.9451246,0,9.752,19.2836298
381,ORDX08608,2018-03-28,10:52:23,Breakfast,BK,"[('Eggs', 7), ('Cereal', 5), ('Coffee', 2)]",274.0,-37.81030379999999,144.9878581,0,5.278,10.460278500000001
382,ORDB07845,2018-12-24,19:49:51,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 6), ('Shrimp', 9), ('Pasta', 3)]",1164.5,-37.8192448,145.0052222,0,11.056,14.436091399999999
383,ORDY02777,2018-05-07,12:03:22,Lunch,TP,"[('Steak', 10), ('Burger', 4)]",574.0,-37.8134098,144.96211269999998,0,8.187000000000001,11.689620399999999
385,ORDJ02797,2018-03-28,10:52:23,Breakfast,TP,"[('Cereal', 7), ('Eggs', 6)]",279.0,-37.798898799999996,144.9541939,0,9.953,12.2392309
386,ORDC09361,2018-11-13,18:28:43,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 3), ('Pasta', 8), ('Shrimp', 6)]",842.0,-37.8209994,144.9431659,0,10.055,16.0765646
387,ORDK03652,2018-01-25,08:40:33,Breakfast,BK,"[('Eggs', 2), ('Pancake', 9), ('Cereal', 8)]",430.25,-37.8122047,144.9623095,0,7.648,12.5458651
388,ORDJ09885,2018-10-11,17:17:44,Dinner,TP,"[('Pasta', 3), ('Salmon', 6)]",328.5,-37.811646100000004,144.93177749999998,0,11.512,15.1701253
389,ORDI07835,2018-11-16,18:28:43,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 9)]",479.0,-37.8121328,144.978011,0,7.9510000000000005,13.8444119
390,ORDA09838,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 10), ('Eggs', 4), ('Pancake', 7)]",332.75,-37.8186886,144.98397780000002,0,6.3389999999999995,11.0487313
391,ORDY05849,2018-04-07,11:12:40,Breakfast,TP,"[('Cereal', 9), ('Eggs', 2), ('Coffee', 1), ('Pancake', 8)]",434.5,-37.8154019,145.012625,0,12.08,15.396220800000002
392,ORDB01381,2018-03-18,10:32:06,Breakfast,TP,"[('Cereal', 2), ('Coffee', 5)]",79.5,-37.8126665,144.9734777,0,8.695,13.3033731
393,ORDK07836,2018-12-04,19:09:17,Dinner,BK,"[('Salmon', 5), ('Shrimp', 9), ('Pasta', 9)]",938.5,-37.8154693,144.96808269999997,0,7.419,14.6352025
394,ORDX02634,2018-08-30,15:56:37,Lunch,BK,"[('Fries', 1), ('Chicken', 8), ('Burger', 5)]",423.0,-37.808924700000006,144.96168390000003,0,7.827000000000001,13.7517596
395,ORDI04931,2018-04-18,11:32:57,Breakfast,NS,"[('Coffee', 4), ('Cereal', 3)]",93.0,-37.815253000000006,144.97480090000002,0,7.893,13.3990828
396,ORDB01613,2018-11-21,18:49:00,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 3), ('Pasta', 3)]",240.5,-37.820545700000004,144.9485554,0,8.886000000000001,13.198522
397,ORDK04156,2018-12-05,19:09:17,Dinner,BK,"[('Shrimp', 9), ('Salmon', 5), ('Pasta', 2)]",746.0,-37.8245375,144.94809130000002,0,9.365,16.6262432
398,ORDY07129,2018-05-18,12:33:48,Lunch,TP,"[('Burger', 3), ('Chicken', 4), ('Salad', 7), ('Steak', 1), ('Fries', 8)]",482.4,-37.8009923,144.9566858,0,9.624,12.9826311
399,ORDC10327,2018-08-04,15:05:54,Lunch,NS,"[('Fries', 9), ('Chicken', 4), ('Burger', 10)]",546.0,-37.803592,144.9498747,0,8.341000000000001,16.1925707
400,ORDZ10634,2018-12-03,19:09:17,Dinner,NS,"[('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 8)]",986.0,-37.818234600000004,144.9566501,0,8.94,15.4301818
401,ORDJ01751,2018-12-03,19:09:17,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 1), ('Salmon', 4), ('Shrimp', 7)]",852.0,-37.8209409,144.969902,0,7.787999999999999,12.077605499999999
402,ORDB04627,2018-12-04,19:09:17,Dinner,TP,"[('Pasta', 2), ('Salmon', 3), ('Fish&Chips', 7)]",423.0,-37.815717,144.96832619999998,0,8.032,12.2515778
403,ORDI00035,2018-12-20,19:39:43,Dinner,NS,"[('Salmon', 1), ('Pasta', 9)]",288.5,-37.817153399999995,144.9342226,0,10.277000000000001,16.1076177
404,ORDA04625,2018-04-24,11:43:05,Breakfast,BK,"[('Pancake', 3), ('Cereal', 5)]",177.75,-37.81902279999999,144.9529909,0,8.835,13.950476
405,ORDI07612,2018-08-05,15:05:54,Lunch,NS,"[('Steak', 9), ('Fries', 8), ('Burger', 1), ('Salad', 3)]",583.6,-37.806073100000006,144.96003100000001,0,7.559,14.884369
406,ORDX02619,2018-11-18,18:38:52,Dinner,BK,"[('Salmon', 4), ('Shrimp', 2)]",272.0,-37.8006517,144.96942119999997,0,7.605,16.879818
407,ORDB01524,2018-06-15,13:24:30,Lunch,TP,"[('Burger', 4), ('Salad', 1), ('Fries', 7), ('Steak', 8)]",585.2,-37.8173557,144.96755149999998,0,7.7589999999999995,11.8492481
408,ORDI08894,2018-12-24,19:49:51,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 8)]",442.0,-37.8055661,144.9536218,0,8.151,14.3854772
409,ORDA02491,2018-03-07,10:01:41,Breakfast,BK,"[('Cereal', 7), ('Eggs', 9)]",345.0,-37.813210600000005,144.9512199,0,8.574,13.3498815
410,ORDB07511,2018-02-13,09:21:07,Breakfast,TP,"[('Pancake', 3), ('Eggs', 9)]",270.75,-37.799195700000006,144.9876969,0,11.024000000000001,13.482505300000001
411,ORDB05654,2018-10-26,17:48:10,Dinner,TP,"[('Shrimp', 4), ('Salmon', 9), ('Fish&Chips', 6), ('Pasta', 2)]",850.0,-37.820479999999996,144.9657125,0,7.417000000000001,11.545856800000001
412,ORDK10304,2018-09-24,16:47:19,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 4)]",286.0,-37.808169899999996,144.99169730000003,0,5.053,12.1034651
413,ORDK05512,2018-07-17,14:25:21,Lunch,BK,"[('Salad', 7), ('Steak', 1), ('Burger', 8), ('Fries', 3), ('Chicken', 1)]",481.4,-37.820077000000005,144.9427141,0,9.754,15.525356400000001
414,ORDZ02187,2018-11-05,18:08:27,Dinner,NS,"[('Salmon', 7), ('Pasta', 3), ('Shrimp', 1)]",423.5,-37.815967,144.9636436,0,8.331,14.690024900000001
415,ORDK10187,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 5), ('Eggs', 8)]",213.5,-37.8246475,144.945698,0,9.7,17.2395777
416,ORDX02338,2018-03-09,10:11:49,Breakfast,BK,"[('Cereal', 8), ('Eggs', 6), ('Pancake', 6)]",445.5,-37.807261100000005,144.962779,0,7.472,12.2684326
417,ORDK06893,2018-09-17,16:37:10,Dinner,BK,"[('Pasta', 5), ('Shrimp', 5), ('Salmon', 8)]",735.5,-37.811347399999995,144.95156719999997,0,8.586,15.4443375
418,ORDK05297,2018-06-14,13:24:30,Lunch,BK,"[('Fries', 10), ('Burger', 4)]",244.0,-37.800078799999994,144.9671174,0,7.8260000000000005,13.6411077
419,ORDA05745,2018-10-27,17:58:18,Dinner,BK,"[('Shrimp', 1), ('Pasta', 6), ('Salmon', 5)]",424.0,-37.820439799999996,144.9827372,0,6.587999999999999,15.5217712
420,ORDC01777,2018-08-02,15:05:54,Lunch,NS,"[('Steak', 5), ('Burger', 6), ('Chicken', 6)]",603.0,-37.81029829999999,144.968826,0,7.25,12.4821744
421,ORDY08582,2018-05-22,12:33:48,Lunch,TP,"[('Steak', 6), ('Chicken', 6), ('Burger', 9), ('Fries', 4), ('Salad', 7)]",909.4,-37.8140231,144.9545477,0,8.667,11.9471813
422,ORDX00112,2018-02-05,09:10:59,Breakfast,BK,"[('Coffee', 6), ('Pancake', 4)]",142.0,-37.807489600000004,144.9558837,0,8.162,13.152185399999999
423,ORDK04382,2018-11-09,18:18:35,Dinner,BK,"[('Pasta', 3), ('Salmon', 10), ('Fish&Chips', 4)]",632.5,-37.8095304,144.9862756,0,5.362,12.546308900000001
424,ORDY10576,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 2), ('Cereal', 7), ('Coffee', 7), ('Pancake', 5)]",364.75,-37.8190066,144.9541055,0,8.419,10.7848035
425,ORDA08186,2018-07-29,14:55:46,Lunch,BK,"[('Fries', 4), ('Chicken', 7), ('Burger', 9), ('Steak', 9)]",956.0,-37.8006286,144.95480469999998,0,8.629,16.4930795
426,ORDK04130,2018-01-13,08:20:16,Breakfast,BK,"[('Coffee', 5), ('Eggs', 5)]",147.5,-37.801353999999996,144.9463284,1,9.183,8.2864535
427,ORDJ01794,2018-08-21,15:36:20,Lunch,TP,"[('Salad', 7), ('Steak', 8), ('Chicken', 7)]",704.4,-37.8215851,145.002372,0,10.767999999999999,14.0272168
428,ORDZ01738,2018-01-09,08:10:08,Breakfast,NS,"[('Coffee', 8), ('Eggs', 7), ('Pancake', 8), ('Cereal', 4)]",492.0,-37.814655200000004,144.9376676,1,9.839,7.815630099999999
429,ORDC01108,2018-11-23,18:49:00,Dinner,NS,"[('Shrimp', 5), ('Salmon', 4), ('Fish&Chips', 8)]",714.0,-37.8133427,144.9583791,0,8.179,14.103369199999998
430,ORDI06173,2018-03-20,10:32:06,Breakfast,NS,"[('Pancake', 8), ('Cereal', 4), ('Eggs', 9), ('Coffee', 3)]",498.5,-37.8089284,144.95758500000002,0,7.872999999999999,13.1358644
431,ORDB08064,2018-09-13,16:27:02,Dinner,TP,"[('Pasta', 10), ('Shrimp', 6), ('Fish&Chips', 9), ('Salmon', 10)]",1324.0,-37.7976169,144.9528668,0,10.148,13.9970934
432,ORDC05577,2018-10-29,17:58:18,Dinner,NS,"[('Salmon', 1), ('Shrimp', 3), ('Pasta', 3)]",285.5,-37.81957020000001,144.9692636,0,9.354,14.8617016
433,ORDB02783,2018-07-25,14:45:38,Lunch,TP,"[('Fries', 4), ('Salad', 4)]",116.8,-37.7937749,144.9584623,0,10.402999999999999,13.307736300000002
434,ORDY06575,2018-04-11,11:12:40,Breakfast,TP,"[('Coffee', 2), ('Cereal', 8)]",183.0,-37.8038715,144.9917355,0,10.934000000000001,13.2089613
435,ORDK02607,2018-05-25,12:43:56,Lunch,BK,"[('Fries', 1), ('Salad', 6)]",115.2,-37.814119700000006,144.9681146,0,7.356,13.2326117
436,ORDI08196,2018-05-17,12:23:39,Lunch,NS,"[('Salad', 6), ('Fries', 4), ('Steak', 5), ('Chicken', 4), ('Burger', 3)]",597.2,-37.8268424,144.955345,0,9.892999999999999,15.267548499999998
437,ORDA09877,2018-09-17,16:37:10,Dinner,BK,"[('Pasta', 10), ('Shrimp', 4)]",491.0,-37.8037739,144.9188476,0,11.524000000000001,18.547040600000003
438,ORDJ07363,2018-04-01,10:52:23,Breakfast,TP,"[('Cereal', 6), ('Coffee', 4), ('Pancake', 3)]",228.75,-37.817451399999996,144.9707239,0,7.9239999999999995,11.937134
439,ORDI05507,2018-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 6), ('Salmon', 2)]",686.0,-37.821065399999995,144.9664847,0,8.901,15.279211800000002
440,ORDY01237,2018-03-02,10:01:41,Breakfast,TP,"[('Coffee', 6), ('Pancake', 3), ('Cereal', 5), ('Eggs', 1)]",244.75,-37.8186858,144.9903755,0,9.827,12.277968300000001
441,ORDA09708,2018-11-01,18:08:27,Dinner,BK,"[('Shrimp', 10), ('Salmon', 2), ('Fish&Chips', 6)]",832.0,-37.818783399999994,144.97004109999997,0,7.496,14.5645795
442,ORDX02279,2018-07-24,14:45:38,Lunch,BK,"[('Salad', 7), ('Chicken', 9), ('Steak', 8)]",768.4,-37.8035155,144.9498144,0,8.786,14.6957992
443,ORDJ02159,2018-02-10,09:10:59,Breakfast,TP,"[('Coffee', 5), ('Cereal', 1)]",58.5,-37.8087126,144.9663936,0,8.884,12.709867800000001
444,ORDZ08735,2018-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 3)]",197.0,-37.8044009,144.9488091,0,8.481,14.973901399999999
446,ORDI06864,2018-06-30,13:54:55,Lunch,NS,"[('Chicken', 5), ('Salad', 5), ('Steak', 5), ('Burger', 2)]",533.0,-37.8186684,144.95308500000002,0,10.39,17.8211652
447,ORDI09576,2018-09-08,16:16:54,Dinner,NS,"[('Pasta', 1), ('Salmon', 6), ('Fish&Chips', 9)]",588.5,-37.8170541,144.9533907,0,8.954,17.4021817
